pair_id,vuln_row_id,fixed_row_id,vuln_idx,fixed_idx,project,cwe,vuln_pred,fixed_pred,vuln_prob_yes,fixed_prob_yes,pair_outcome
285,570,571,208140,406206,util-linux,CWE-200,0,0,0.4947664439678192,0.4947664439678192,P-B
286,572,573,208370,408968,vim,CWE-787,0,0,0.49028903245925903,0.49028903245925903,P-B
287,574,575,208411,409515,vim,CWE-787,0,0,0.49551403522491455,0.49551403522491455,P-B
288,576,577,208505,411896,tor,CWE-399,1,1,0.5032348036766052,0.5032348036766052,P-V
289,578,579,208506,411926,heimdal,CWE-476,1,1,0.5004425048828125,0.5004425048828125,P-V
290,580,581,208522,412117,unbound,CWE-190,0,0,0.497344970703125,0.497344970703125,P-B
291,582,583,208525,412190,vim,CWE-787,0,0,0.4909830689430237,0.49169233441352844,P-B
292,584,585,208535,412332,rizin,CWE-415,1,1,0.5114573240280151,0.511975884437561,P-V
293,586,587,208654,413339,php-src,CWE-416,0,0,0.4947359263896942,0.4948732256889343,P-B
294,588,589,208680,413623,radare2,CWE-416,0,0,0.4917610287666321,0.4916847348213196,P-B
295,590,591,208912,416366,vim,CWE-416,0,0,0.4941256046295166,0.49510204792022705,P-B
296,592,593,208987,417093,MilkyTracker,CWE-416,0,0,0.49957275390625,0.4984283745288849,P-B
297,594,595,209026,417472,libvirt,CWE-119,1,1,0.5068889260292053,0.5066447854042053,P-V
298,596,597,209102,418795,vim,CWE-703,0,0,0.49644479155540466,0.49644479155540466,P-B
299,598,599,209801,421378,mujs,CWE-476,1,0,0.5014801025390625,0.499786376953125,P-C
300,600,601,209931,424522,FreeRDP,CWE-190,0,0,0.49252375960350037,0.49249324202537537,P-B
301,602,603,209955,424969,linux,CWE-476,0,0,0.4948274791240692,0.4958344101905823,P-B
302,604,605,210050,427153,lua,CWE-125,1,1,0.5105193853378296,0.5088339447975159,P-V
303,606,607,210090,427707,file,CWE-787,0,0,0.49258479475975037,0.49258479475975037,P-B
304,608,609,210203,430335,linux,CWE-787,1,1,0.5152235627174377,0.5052946209907532,P-V
305,610,611,210204,430380,linux,CWE-362,0,0,0.4949495196342468,0.49507156014442444,P-B
306,612,613,210206,430470,squid,CWE-400,1,1,0.5046309232711792,0.5038833022117615,P-V
307,614,615,210252,431633,ImageMagick,CWE-787,1,1,0.5002288818359375,0.5002288818359375,P-V
308,616,617,210271,432093,vim,CWE-787,0,0,0.4946291148662567,0.4933628439903259,P-B
309,618,619,210273,432152,mongo,CWE-617,0,0,0.4939044117927551,0.4939044117927551,P-B
310,620,621,210278,432247,unicorn,CWE-476,1,1,0.5089559555053711,0.5088263154029846,P-V
311,622,623,210282,432346,qemu,CWE-125,1,1,0.520781934261322,0.5203515887260437,P-V
312,624,625,210283,432351,dpdk,CWE-703,0,0,0.4947969615459442,0.494217187166214,P-B
313,626,627,210284,432352,dpdk,CWE-703,0,0,0.4902508556842804,0.49058642983436584,P-B
314,628,629,210393,434093,vim,CWE-416,0,0,0.49221867322921753,0.4926305413246155,P-B
315,630,631,210420,434902,ghostpdl,CWE-119,1,1,0.5040130019187927,0.5038604140281677,P-V
316,632,633,210453,435409,ghostpdl,CWE-120,1,1,0.5025482177734375,0.5008392333984375,P-V
317,634,635,210484,436066,linux,CWE-125,0,0,0.49145591259002686,0.49145591259002686,P-B
318,636,637,210520,436990,vim,CWE-125,0,0,0.4918067753314972,0.4918067753314972,P-B
319,638,639,210527,437003,linux,CWE-415,0,0,0.491181343793869,0.491181343793869,P-B
320,640,641,210551,437291,oniguruma,CWE-125,1,1,0.5032424926757812,0.5028457045555115,P-V
321,642,643,210570,437671,radare2,CWE-787,0,0,0.48886290192604065,0.48892393708229065,P-B
322,644,645,210571,437708,linux,CWE-401,0,0,0.49212712049484253,0.4919898509979248,P-B
323,646,647,210620,438686,linux,CWE-415,0,0,0.4959259629249573,0.49501052498817444,P-B
324,648,649,210636,438876,linux,CWE-416,0,0,0.4927068054676056,0.4927220642566681,P-B
325,650,651,210669,439114,ImageMagick6,CWE-401,1,1,0.500732421875,0.500732421875,P-V
326,652,653,210692,439266,ImageMagick6,CWE-835,1,1,0.500732421875,0.500732421875,P-V
327,654,655,210700,439495,squashfs-tools,CWE-22,0,0,0.49134910106658936,0.49134910106658936,P-B
328,656,657,210701,439495,squashfs-tools,CWE-22,0,0,0.4916542172431946,0.49134910106658936,P-B
329,658,659,210702,439500,squashfs-tools,CWE-22,0,0,0.49136441946029663,0.49136441946029663,P-B
330,660,661,210834,440872,xserver,CWE-863,0,0,0.4998931884765625,0.4935230016708374,P-B
331,662,663,210866,441822,xserver,CWE-191,1,1,0.5028838515281677,0.5031737685203552,P-V
332,664,665,210887,442189,qemu,CWE-835,1,1,0.5131271481513977,0.5133101344108582,P-V
333,666,667,210896,442587,spice,CWE-193,1,1,0.5033568739891052,0.5034026503562927,P-V
334,668,669,210904,442815,curl,CWE-125,1,1,0.5052412152290344,0.5021514892578125,P-V
335,670,671,210910,442959,vim,CWE-200,0,0,0.494278222322464,0.4944002628326416,P-B
336,672,673,210928,443152,linux,CWE-476,0,0,0.49342384934425354,0.49354588985443115,P-B
337,674,675,210944,443298,vim,CWE-416,0,0,0.4980163872241974,0.4980163872241974,P-B
338,676,677,211090,444900,cifs-utils,CWE-20,0,0,0.4908304512500763,0.4909525215625763,P-B
339,678,679,211102,445995,file-roller,CWE-22,0,0,0.497894287109375,0.4974212944507599,P-B
340,680,681,211103,445881,file-roller,CWE-22,0,0,0.49212712049484253,0.4917304813861847,P-B
341,682,683,211110,446058,libtiff,CWE-787,0,0,0.4881537854671478,0.48845112323760986,P-B
342,684,685,211113,446096,linux,CWE-416,1,1,0.5060727000236511,0.5061795115470886,P-V
343,686,687,211126,446279,libmobi,CWE-125,1,1,0.50042724609375,0.50042724609375,P-V
344,688,689,211136,446416,rizin,CWE-787,0,0,0.4905482828617096,0.4893433749675751,P-B
345,690,691,211179,447053,exiv2,CWE-125,1,1,0.500946044921875,0.500946044921875,P-V
346,692,693,211181,447231,php-src,CWE-17,0,0,0.49002209305763245,0.49002209305763245,P-B
347,694,695,211471,448562,frr,CWE-125,0,0,0.4907008409500122,0.4909372627735138,P-B
348,696,697,211473,448584,gdk-pixbuf,CWE-189,0,0,0.48892393708229065,0.48900023102760315,P-B
349,698,699,211506,448912,zlib,CWE-787,0,0,0.4993133544921875,0.4993133544921875,P-B
350,700,701,211563,449294,vim,CWE-122,0,0,0.4941409230232239,0.4941409230232239,P-B
351,702,703,211567,449321,clamav-devel,CWE-189,1,1,0.5055768489837646,0.5056607723236084,P-V
352,704,705,211695,450764,vim,CWE-416,0,0,0.4945527911186218,0.4945527911186218,P-B
353,706,707,211699,450812,gnulib,CWE-119,0,0,0.49574288725852966,0.49574288725852966,P-B
354,708,709,211700,450830,linux,CWE-120,0,0,0.4905101954936981,0.4898543059825897,P-B
355,710,711,211773,451731,ntp,CWE-20,0,0,0.4929966628551483,0.4929966628551483,P-B
356,712,713,211785,451888,jasper,CWE-20,0,0,0.4981536865234375,0.4981536865234375,P-B
357,714,715,211842,452377,vim,CWE-787,0,0,0.49597176909446716,0.49597176909446716,P-B
358,716,717,211845,452391,ImageMagick6,CWE-787,0,0,0.499359130859375,0.499359130859375,P-B
359,718,719,211868,452994,nf,CWE-269,0,0,0.4924779534339905,0.4925389587879181,P-B
360,720,721,211877,453109,libexpat,CWE-668,1,1,0.5070490837097168,0.5070490837097168,P-V
361,722,723,211915,453265,jasper,CWE-125,0,0,0.4928593933582306,0.4928593933582306,P-B
362,724,725,212083,454759,linux,CWE-703,0,0,0.49258479475975037,0.49258479475975037,P-B
363,726,727,212144,455177,libmobi,CWE-119,0,0,0.499542236328125,0.499542236328125,P-B
364,728,729,212152,455356,bash,CWE-787,1,0,0.50164794921875,0.4977264702320099,P-C
365,730,731,212339,457772,icecast-server,CWE-119,1,1,0.5035247206687927,0.5022735595703125,P-V
366,732,733,212407,459029,varnish-cache,CWE-703,1,0,0.5007171630859375,0.499359130859375,P-C
367,734,735,212414,459107,linux,CWE-416,0,0,0.4939425587654114,0.494095116853714,P-B
368,736,737,212433,459400,vim,CWE-416,0,0,0.49993896484375,0.49993896484375,P-B
369,738,739,212436,459524,linux,CWE-787,0,0,0.4989166259765625,0.49859619140625,P-B
370,740,741,212818,462278,pjproject,CWE-191,1,1,0.5089025497436523,0.5061184763908386,P-V
371,742,743,212822,462316,ghostpdl,CWE-787,1,1,0.5129746794700623,0.5123723149299622,P-V
372,744,745,212829,462395,php-src,CWE-476,0,0,0.4932407736778259,0.4928593933582306,P-B
373,746,747,212834,462409,rsyslog,CWE-190,0,0,0.48986193537712097,0.4897627830505371,P-B
374,748,749,212857,462511,vim,CWE-416,0,0,0.492615282535553,0.49241694808006287,P-B
375,750,751,212871,462566,newsbeuter,CWE-787,0,0,0.49560558795928955,0.49531564116477966,P-B
376,752,753,212927,463051,qemu,CWE-835,1,1,0.5160315036773682,0.5158790349960327,P-V
377,754,755,212934,463134,cyrus-imapd,CWE-732,1,1,0.5024566650390625,0.5028533935546875,P-V
378,756,757,212955,463476,linux,CWE-476,0,0,0.49339330196380615,0.49339330196380615,P-B
379,758,759,213037,464942,php-src,CWE-125,0,0,0.48996105790138245,0.48996105790138245,P-B
380,760,761,213075,465854,linux,CWE-416,1,1,0.5034484267234802,0.5037688612937927,P-V
381,762,763,213370,468349,glib,CWE-754,0,1,0.4998016357421875,0.5009002685546875,P-R
382,764,765,213515,471902,vim,CWE-787,0,0,0.4933857321739197,0.4932102560997009,P-B
383,766,767,213528,472123,linux,CWE-416,0,0,0.49067798256874084,0.49011358618736267,P-B
384,768,769,213998,474434,libtpms,CWE-119,0,0,0.4948274791240692,0.4941561818122864,P-B
385,770,771,214003,474462,libvncserver,CWE-787,0,0,0.4976654350757599,0.4978180229663849,P-B
386,772,773,214124,475987,chafa,CWE-125,0,0,0.48945775628089905,0.4897932708263397,P-B
387,774,775,214160,476103,linux,CWE-476,0,0,0.4902508556842804,0.4902508556842804,P-B
388,776,777,214276,477273,linux,CWE-20,0,0,0.4928593933582306,0.4916542172431946,P-B
389,778,779,214282,477380,radare2,CWE-787,0,0,0.4932407736778259,0.4925084710121155,P-B
390,780,781,214335,477800,ceph,CWE-79,1,1,0.5012664794921875,0.5012664794921875,P-V
391,782,783,214336,477803,linux,CWE-362,0,0,0.4946901798248291,0.4948427379131317,P-B
392,784,785,214339,477811,linux,CWE-787,0,0,0.4909830689430237,0.4881385564804077,P-B
393,786,787,214358,477946,clamav-devel,CWE-20,0,0,0.4974060654640198,0.4974060654640198,P-B
394,788,789,214364,477975,php-src,CWE-119,1,0,0.503074586391449,0.4968872368335724,P-C
395,790,791,214909,481267,linux,CWE-401,0,0,0.4965973496437073,0.4965973496437073,P-B
396,792,793,214948,481787,nagioscore,CWE-476,0,0,0.492798388004303,0.4927525520324707,P-B
397,794,795,214997,482533,liblouis,CWE-787,0,0,0.49103641510009766,0.49103641510009766,P-B
398,796,797,215038,482692,gst-plugins-good,CWE-125,1,1,0.5037383437156677,0.5037383437156677,P-V
399,798,799,215073,483053,linux,CWE-269,1,0,0.50225830078125,0.4947511851787567,P-C
400,800,801,215103,483469,mongo,CWE-617,0,0,0.4939044117927551,0.4939044117927551,P-B
401,802,803,215142,484063,open62541,CWE-703,1,1,0.5173918008804321,0.5159857273101807,P-V
402,804,805,215188,484732,libmobi,CWE-787,1,1,0.5069347023963928,0.5058972239494324,P-V
403,806,807,215262,486796,qemu,CWE-835,0,0,0.4986267387866974,0.4986267387866974,P-B
404,808,809,215264,486837,perl5,CWE-120,0,0,0.49099063873291016,0.49147117137908936,P-B
405,810,811,215312,487618,linux-2.6,CWE-20,0,0,0.4895339906215668,0.4881003499031067,P-B
406,812,813,215374,488919,linux-2.6,CWE-189,0,0,0.4942629337310791,0.4942019581794739,P-B
407,814,815,215391,489124,linux-2.6,CWE-20,0,1,0.4991912841796875,0.5013427734375,P-R
408,816,817,215399,489215,linux-2.6,CWE-119,0,0,0.4985657036304474,0.49620065093040466,P-B
409,818,819,215400,489221,linux-2.6,CWE-20,0,0,0.49159321188926697,0.4919898509979248,P-B
410,820,821,215549,491979,gzip,CWE-189,0,0,0.4986419677734375,0.4986419677734375,P-B
411,822,823,215921,497809,grep,CWE-119,0,0,0.498931884765625,0.498931884765625,P-B
412,824,825,215948,498160,nettle,CWE-310,0,0,0.4966888725757599,0.4966888725757599,P-B
413,826,827,216027,498918,tar,CWE-476,1,1,0.5030364990234375,0.5030364990234375,P-V
414,828,829,216126,500044,openssl,CWE-20,1,1,0.50030517578125,0.50030517578125,P-V
415,830,831,216202,500663,libssh,CWE-399,1,1,0.5021361708641052,0.50225830078125,P-V
416,832,833,216515,502735,openssl,CWE-362,1,1,0.504287600517273,0.5017547607421875,P-V
417,834,835,216637,503867,guile,CWE-275,1,1,0.5012054443359375,0.5011444091796875,P-V
418,836,837,216654,503985,core,CWE-20,0,0,0.49360692501068115,0.49342384934425354,P-B
419,838,839,216701,504608,libtiff,CWE-770,0,0,0.49339330196380615,0.492615282535553,P-B
420,840,841,216726,505463,openssl,CWE-327,1,1,0.504775881767273,0.504775881767273,P-V
421,842,843,216767,505654,core,CWE-835,0,0,0.48896968364715576,0.4890688359737396,P-B
422,844,845,216800,506428,core,CWE-125,1,1,0.5010986328125,0.500762939453125,P-V
423,846,847,216812,506696,openssl,CWE-476,1,1,0.52132648229599,0.5198298692703247,P-V
424,848,849,216861,507778,openssl,CWE-125,0,0,0.4969940483570099,0.4969940483570099,P-B
425,850,851,216903,508874,server,CWE-476,0,0,0.49331703782081604,0.49331703782081604,P-B
426,852,853,216906,509510,server,CWE-400,1,1,0.5205153822898865,0.5192927718162537,P-V
427,854,855,216938,511472,server,CWE-416,0,0,0.4955216646194458,0.4955216646194458,P-B
428,856,857,216945,512825,server,CWE-617,1,1,0.5020828247070312,0.5020828247070312,P-V
429,858,859,216946,513202,server,CWE-416,1,1,0.5131195783615112,0.5118157267570496,P-V
430,860,861,216965,514292,server,CWE-617,0,0,0.4954911470413208,0.4963150918483734,P-B
431,862,863,217176,517437,monit,CWE-79,1,1,0.5029906630516052,0.5033568739891052,P-V
432,864,865,217459,521488,JUCE,CWE-59,0,0,0.48920610547065735,0.4883977472782135,P-B
433,866,867,217547,522329,libMeshb,CWE-120,0,0,0.49920654296875,0.49920654296875,P-B
434,868,869,217551,522438,elfspirit,CWE-125,1,1,0.501861572265625,0.501861572265625,P-V
