pair_id,vuln_row_id,fixed_row_id,vuln_idx,fixed_idx,project,cwe,vuln_pred,fixed_pred,vuln_prob_yes,fixed_prob_yes,pair_outcome
285,570,571,208140,406206,util-linux,CWE-200,1,1,0.5002670288085938,0.5002670288085938,P-V
286,572,573,208370,408968,vim,CWE-787,0,0,0.4977264702320099,0.4977264702320099,P-B
287,574,575,208411,409515,vim,CWE-787,0,0,0.4993896484375,0.4993896484375,P-B
288,576,577,208505,411896,tor,CWE-399,1,1,0.5021286010742188,0.5021286010742188,P-V
289,578,579,208506,411926,heimdal,CWE-476,1,1,0.5037344694137573,0.5037344694137573,P-V
290,580,581,208522,412117,unbound,CWE-190,1,1,0.50079345703125,0.50079345703125,P-V
291,582,583,208525,412190,vim,CWE-787,0,0,0.49793246388435364,0.49837496876716614,P-B
292,584,585,208535,412332,rizin,CWE-415,1,1,0.5199364423751831,0.5215092301368713,P-V
293,586,587,208654,413339,php-src,CWE-416,1,1,0.5025634169578552,0.5025711059570312,P-V
294,588,589,208680,413623,radare2,CWE-416,1,1,0.5002059936523438,0.5001144409179688,P-V
295,590,591,208912,416366,vim,CWE-416,0,0,0.49842071533203125,0.49810791015625,P-B
296,592,593,208987,417093,MilkyTracker,CWE-416,1,1,0.5119377374649048,0.512665867805481,P-V
297,594,595,209026,417472,libvirt,CWE-119,1,1,0.5102410316467285,0.5102601051330566,P-V
298,596,597,209102,418795,vim,CWE-703,0,0,0.4999542236328125,0.4999542236328125,P-B
299,598,599,209801,421378,mujs,CWE-476,1,1,0.5129784941673279,0.511499285697937,P-V
300,600,601,209931,424522,FreeRDP,CWE-190,1,1,0.5025482177734375,0.501983642578125,P-V
301,602,603,209955,424969,linux,CWE-476,1,1,0.5020980834960938,0.5025367736816406,P-V
302,604,605,210050,427153,lua,CWE-125,1,1,0.5139219164848328,0.5118805170059204,P-V
303,606,607,210090,427707,file,CWE-787,1,1,0.5000381469726562,0.5000381469726562,P-V
304,608,609,210203,430335,linux,CWE-787,1,1,0.5242786407470703,0.5142002105712891,P-V
305,610,611,210204,430380,linux,CWE-362,1,1,0.5042418241500854,0.5044554471969604,P-V
306,612,613,210206,430470,squid,CWE-400,1,1,0.5049818754196167,0.5042227506637573,P-V
307,614,615,210252,431633,ImageMagick,CWE-787,1,1,0.5030517578125,0.5030517578125,P-V
308,616,617,210271,432093,vim,CWE-787,1,1,0.5014801025390625,0.5012283325195312,P-V
309,618,619,210273,432152,mongo,CWE-617,0,0,0.49803921580314636,0.49803921580314636,P-B
310,620,621,210278,432247,unicorn,CWE-476,1,1,0.5101895332336426,0.5103935599327087,P-V
311,622,623,210282,432346,qemu,CWE-125,1,1,0.520010769367218,0.5187495350837708,P-V
312,624,625,210283,432351,dpdk,CWE-703,1,1,0.501739501953125,0.5011978149414062,P-V
313,626,627,210284,432352,dpdk,CWE-703,0,0,0.4991302490234375,0.49863433837890625,P-B
314,628,629,210393,434093,vim,CWE-416,1,0,0.5003433227539062,0.49921417236328125,P-C
315,630,631,210420,434902,ghostpdl,CWE-119,1,1,0.5101571679115295,0.5100504159927368,P-V
316,632,633,210453,435409,ghostpdl,CWE-120,1,1,0.503745973110199,0.5022125244140625,P-V
317,634,635,210484,436066,linux,CWE-125,1,1,0.5000686645507812,0.5000686645507812,P-V
318,636,637,210520,436990,vim,CWE-125,1,1,0.5008544921875,0.5008544921875,P-V
319,638,639,210527,437003,linux,CWE-415,1,1,0.500335693359375,0.500335693359375,P-V
320,640,641,210551,437291,oniguruma,CWE-125,1,1,0.5032196044921875,0.5025519728660583,P-V
321,642,643,210570,437671,radare2,CWE-787,0,0,0.49840548634529114,0.4981231987476349,P-B
322,644,645,210571,437708,linux,CWE-401,0,0,0.49987030029296875,0.49988555908203125,P-B
323,646,647,210620,438686,linux,CWE-415,1,1,0.5093029737472534,0.5086585283279419,P-V
324,648,649,210636,438876,linux,CWE-416,1,1,0.5059353709220886,0.5057179927825928,P-V
325,650,651,210669,439114,ImageMagick6,CWE-401,1,1,0.5042227506637573,0.5042227506637573,P-V
326,652,653,210692,439266,ImageMagick6,CWE-835,1,1,0.5042227506637573,0.5042227506637573,P-V
327,654,655,210700,439495,squashfs-tools,CWE-22,0,0,0.4984894096851349,0.4984894096851349,P-B
328,656,657,210701,439495,squashfs-tools,CWE-22,0,0,0.4989166259765625,0.4984894096851349,P-B
329,658,659,210702,439500,squashfs-tools,CWE-22,0,0,0.4986267387866974,0.4986267387866974,P-B
330,660,661,210834,440872,xserver,CWE-863,1,0,0.50146484375,0.4998931884765625,P-C
331,662,663,210866,441822,xserver,CWE-191,1,1,0.5052793025970459,0.5054776668548584,P-V
332,664,665,210887,442189,qemu,CWE-835,1,1,0.512143611907959,0.5121417045593262,P-V
333,666,667,210896,442587,spice,CWE-193,1,1,0.5031127333641052,0.5031432509422302,P-V
334,668,669,210904,442815,curl,CWE-125,1,1,0.5096461772918701,0.5064693689346313,P-V
335,670,671,210910,442959,vim,CWE-200,0,0,0.4992523193359375,0.4992218017578125,P-B
336,672,673,210928,443152,linux,CWE-476,1,1,0.5051916241645813,0.5050390362739563,P-V
337,674,675,210944,443298,vim,CWE-416,0,0,0.49973297119140625,0.49973297119140625,P-B
338,676,677,211090,444900,cifs-utils,CWE-20,0,0,0.4990692138671875,0.4991912841796875,P-B
339,678,679,211102,445995,file-roller,CWE-22,1,1,0.5030021667480469,0.5031089186668396,P-V
340,680,681,211103,445881,file-roller,CWE-22,1,1,0.501312255859375,0.5008697509765625,P-V
341,682,683,211110,446058,libtiff,CWE-787,0,0,0.49968719482421875,0.4997406005859375,P-B
342,684,685,211113,446096,linux,CWE-416,1,1,0.5148864984512329,0.5148400664329529,P-V
343,686,687,211126,446279,libmobi,CWE-125,1,1,0.5023460388183594,0.5023460388183594,P-V
344,688,689,211136,446416,rizin,CWE-787,1,0,0.5009078979492188,0.4991912841796875,P-C
345,690,691,211179,447053,exiv2,CWE-125,1,1,0.5054051876068115,0.5054051876068115,P-V
346,692,693,211181,447231,php-src,CWE-17,0,0,0.49813082814216614,0.49813082814216614,P-B
347,694,695,211471,448562,frr,CWE-125,0,0,0.49979400634765625,0.499359130859375,P-B
348,696,697,211473,448584,gdk-pixbuf,CWE-189,0,0,0.4970245659351349,0.4968796372413635,P-B
349,698,699,211506,448912,zlib,CWE-787,1,1,0.5011520385742188,0.5011520385742188,P-V
350,700,701,211563,449294,vim,CWE-122,0,0,0.4987945556640625,0.4986419677734375,P-B
351,702,703,211567,449321,clamav-devel,CWE-189,1,1,0.5085936784744263,0.5083839297294617,P-V
352,704,705,211695,450764,vim,CWE-416,1,1,0.5034789443016052,0.5034789443016052,P-V
353,706,707,211699,450812,gnulib,CWE-119,1,1,0.5004959106445312,0.5004959106445312,P-V
354,708,709,211700,450830,linux,CWE-120,0,0,0.4996337890625,0.498382568359375,P-B
355,710,711,211773,451731,ntp,CWE-20,0,0,0.4997711181640625,0.4997711181640625,P-B
356,712,713,211785,451888,jasper,CWE-20,1,1,0.5021743774414062,0.5021743774414062,P-V
357,714,715,211842,452377,vim,CWE-787,1,1,0.5007781982421875,0.5007781982421875,P-V
358,716,717,211845,452391,ImageMagick6,CWE-787,1,1,0.5027160048484802,0.5027160048484802,P-V
359,718,719,211868,452994,nf,CWE-269,1,1,0.5013351440429688,0.5010604858398438,P-V
360,720,721,211877,453109,libexpat,CWE-668,1,1,0.5040892958641052,0.5040892958641052,P-V
361,722,723,211915,453265,jasper,CWE-125,0,0,0.4996490478515625,0.4996490478515625,P-B
362,724,725,212083,454759,linux,CWE-703,1,1,0.5012893676757812,0.5012893676757812,P-V
363,726,727,212144,455177,libmobi,CWE-119,1,1,0.5010986328125,0.5010986328125,P-V
364,728,729,212152,455356,bash,CWE-787,1,1,0.5108015537261963,0.5090017318725586,P-V
365,730,731,212339,457772,icecast-server,CWE-119,1,1,0.5047605633735657,0.5028610229492188,P-V
366,732,733,212407,459029,varnish-cache,CWE-703,1,1,0.5147585868835449,0.5126048922538757,P-V
367,734,735,212414,459107,linux,CWE-416,1,1,0.50067138671875,0.500823974609375,P-V
368,736,737,212433,459400,vim,CWE-416,1,1,0.501373291015625,0.501373291015625,P-V
369,738,739,212436,459524,linux,CWE-787,1,1,0.5098558664321899,0.5091847777366638,P-V
370,740,741,212818,462278,pjproject,CWE-191,1,1,0.5124943256378174,0.5099855661392212,P-V
371,742,743,212822,462316,ghostpdl,CWE-787,1,1,0.5117318630218506,0.5112361907958984,P-V
372,744,745,212829,462395,php-src,CWE-476,0,0,0.49979400634765625,0.49950408935546875,P-B
373,746,747,212834,462409,rsyslog,CWE-190,0,0,0.4974976181983948,0.4968719780445099,P-B
374,748,749,212857,462511,vim,CWE-416,1,1,0.50079345703125,0.5006484985351562,P-V
375,750,751,212871,462566,newsbeuter,CWE-787,1,1,0.5012435913085938,0.5015487670898438,P-V
376,752,753,212927,463051,qemu,CWE-835,1,1,0.5141711235046387,0.5140482187271118,P-V
377,754,755,212934,463134,cyrus-imapd,CWE-732,1,1,0.5050695538520813,0.5042952299118042,P-V
378,756,757,212955,463476,linux,CWE-476,1,1,0.5010910034179688,0.5010910034179688,P-V
379,758,759,213037,464942,php-src,CWE-125,1,1,0.5002975463867188,0.5002975463867188,P-V
380,760,761,213075,465854,linux,CWE-416,1,1,0.5134416818618774,0.5133540034294128,P-V
381,762,763,213370,468349,glib,CWE-754,1,1,0.5029373168945312,0.5036506056785583,P-V
382,764,765,213515,471902,vim,CWE-787,1,1,0.5010299682617188,0.5009918212890625,P-V
383,766,767,213528,472123,linux,CWE-416,0,0,0.4996185302734375,0.49897003173828125,P-B
384,768,769,213998,474434,libtpms,CWE-119,1,1,0.5089597702026367,0.5079072117805481,P-V
385,770,771,214003,474462,libvncserver,CWE-787,1,1,0.5081169605255127,0.5081360340118408,P-V
386,772,773,214124,475987,chafa,CWE-125,1,1,0.5003738403320312,0.5004043579101562,P-V
387,774,775,214160,476103,linux,CWE-476,0,0,0.4993743896484375,0.4993743896484375,P-B
388,776,777,214276,477273,linux,CWE-20,1,0,0.5006484985351562,0.49814605712890625,P-C
389,778,779,214282,477380,radare2,CWE-787,1,1,0.5013885498046875,0.5012893676757812,P-V
390,780,781,214335,477800,ceph,CWE-79,1,1,0.503227174282074,0.503227174282074,P-V
391,782,783,214336,477803,linux,CWE-362,1,1,0.5067859292030334,0.506801187992096,P-V
392,784,785,214339,477811,linux,CWE-787,0,0,0.4992828369140625,0.49772265553474426,P-B
393,786,787,214358,477946,clamav-devel,CWE-20,1,1,0.5018157958984375,0.5018157958984375,P-V
394,788,789,214364,477975,php-src,CWE-119,1,1,0.5082694888114929,0.5011749267578125,P-V
395,790,791,214909,481267,linux,CWE-401,1,1,0.5032805800437927,0.5032805800437927,P-V
396,792,793,214948,481787,nagioscore,CWE-476,1,1,0.5056989192962646,0.5057599544525146,P-V
397,794,795,214997,482533,liblouis,CWE-787,0,0,0.49970245361328125,0.49970245361328125,P-B
398,796,797,215038,482692,gst-plugins-good,CWE-125,1,1,0.5038871169090271,0.5038871169090271,P-V
399,798,799,215073,483053,linux,CWE-269,1,1,0.5110436677932739,0.5061299204826355,P-V
400,800,801,215103,483469,mongo,CWE-617,0,0,0.49803921580314636,0.49803921580314636,P-B
401,802,803,215142,484063,open62541,CWE-703,1,1,0.5169926881790161,0.5159390568733215,P-V
402,804,805,215188,484732,libmobi,CWE-787,1,1,0.5088224411010742,0.5080444812774658,P-V
403,806,807,215262,486796,qemu,CWE-835,1,1,0.5033110976219177,0.5033110976219177,P-V
404,808,809,215264,486837,perl5,CWE-120,1,1,0.5008392333984375,0.50048828125,P-V
405,810,811,215312,487618,linux-2.6,CWE-20,0,0,0.4965973496437073,0.49588021636009216,P-B
406,812,813,215374,488919,linux-2.6,CWE-189,1,1,0.5041502714157104,0.5043982267379761,P-V
407,814,815,215391,489124,linux-2.6,CWE-20,1,1,0.5096843242645264,0.5099436044692993,P-V
408,816,817,215399,489215,linux-2.6,CWE-119,1,1,0.5082352161407471,0.5064464807510376,P-V
409,818,819,215400,489221,linux-2.6,CWE-20,1,0,0.5001907348632812,0.4998626708984375,P-C
410,820,821,215549,491979,gzip,CWE-189,1,1,0.5019378662109375,0.5019378662109375,P-V
411,822,823,215921,497809,grep,CWE-119,1,1,0.50244140625,0.50244140625,P-V
412,824,825,215948,498160,nettle,CWE-310,1,1,0.5037383437156677,0.5037383437156677,P-V
413,826,827,216027,498918,tar,CWE-476,1,1,0.5059506297111511,0.5059506297111511,P-V
414,828,829,216126,500044,openssl,CWE-20,1,1,0.5039900541305542,0.5039900541305542,P-V
415,830,831,216202,500663,libssh,CWE-399,1,1,0.5032348036766052,0.5033988356590271,P-V
416,832,833,216515,502735,openssl,CWE-362,1,1,0.5052030682563782,0.5032653212547302,P-V
417,834,835,216637,503867,guile,CWE-275,1,1,0.5071444511413574,0.5094440579414368,P-V
418,836,837,216654,503985,core,CWE-20,1,1,0.501129150390625,0.5010986328125,P-V
419,838,839,216701,504608,libtiff,CWE-770,0,0,0.499908447265625,0.49935150146484375,P-B
420,840,841,216726,505463,openssl,CWE-327,1,1,0.5048635601997375,0.5048635601997375,P-V
421,842,843,216767,505654,core,CWE-835,0,0,0.4982757568359375,0.49810791015625,P-B
422,844,845,216800,506428,core,CWE-125,1,1,0.5122751593589783,0.5114973783493042,P-V
423,846,847,216812,506696,openssl,CWE-476,1,1,0.5206533074378967,0.5177327990531921,P-V
424,848,849,216861,507778,openssl,CWE-125,0,0,0.4997711181640625,0.4997711181640625,P-B
425,850,851,216903,508874,server,CWE-476,1,1,0.50128173828125,0.50128173828125,P-V
426,852,853,216906,509510,server,CWE-400,1,1,0.5194336771965027,0.518441379070282,P-V
427,854,855,216938,511472,server,CWE-416,0,0,0.4982643127441406,0.4982643127441406,P-B
428,856,857,216945,512825,server,CWE-617,1,1,0.503654420375824,0.503654420375824,P-V
429,858,859,216946,513202,server,CWE-416,1,1,0.5144975185394287,0.5131919384002686,P-V
430,860,861,216965,514292,server,CWE-617,1,1,0.5010452270507812,0.50103759765625,P-V
431,862,863,217176,517437,monit,CWE-79,1,1,0.5048864483833313,0.5048330426216125,P-V
432,864,865,217459,521488,JUCE,CWE-59,0,0,0.4987030029296875,0.4975128769874573,P-B
433,866,867,217547,522329,libMeshb,CWE-120,1,1,0.500823974609375,0.500823974609375,P-V
434,868,869,217551,522438,elfspirit,CWE-125,1,1,0.5033950209617615,0.5033950209617615,P-V
