idx,paired_idx,target,project,cwe,group,primary_category,categories,repair_signal,has_added_guard,has_added_error_handling,has_api_replacement,has_state_or_lifetime_repair,changed_line_count,changed_region_count,char_len,line_count,patch_margin,patch_closer_side,added_lines,changed_line_ratio,changed_lines,diff_excerpt,has_bounds_or_shape_repair,patch_pair_cwe,patch_pair_project,pred_pattern,removed_lines
361303,204534,0,admesh,CWE-125,target0_all_wrong_hard_negative,other,other,added_guard,1,0,0,0,2,2,2431,75,-0.8840282559394836,fixed,"if(neighbor1 == -1 && neighbor2 != -1) {
else if (neighbor2 == -1 && neighbor1 != -1) {",0.026667,"L48: if(neighbor1 == -1 && neighbor2 != -1) {
L51: else if (neighbor2 == -1 && neighbor1 != -1) {","--- vuln 204534
+++ fixed 361303
@@ -46,11 +46,10 @@
   neighbor2 = stl->neighbors_start[facet].neighbor[edge2];
 
-  if(neighbor1 == -1) {
+  if(neighbor1 == -1 && neighbor2 != -1) {
     stl_update_connects_remove_1(stl, neighbor2);
   }
-  if(neighbor2 == -1) {
+  else if (neighbor2 == -1 && neighbor1 != -1) {
     stl_update_connects_remove_1(stl, neighbor1);
   }
-
 
   neighbor3 = stl->neighbors_start[facet].neighbor[edge3];",0,CWE-476,openldap,1|1|1|1|1|1,"if(neighbor1 == -1) {
if(neighbor2 == -1) {
"
361755,204544,0,linux,CWE-416,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,2,2,8029,297,0.9315728545188904,vulnerable,"kref_init(&dev->ref);

kref_init(&dev->dev_next->ref);

}",0.006734,"L114: kref_init(&dev->ref);
L216: kref_init(&dev->dev_next->ref);","--- vuln 204544
+++ fixed 361755
@@ -112,4 +112,6 @@
 	}
 
+	kref_init(&dev->ref);
+
 	dev->devno = nr;
 	dev->model = id->driver_info;
@@ -212,4 +214,6 @@
 
 	if (dev->board.has_dual_ts && em28xx_duplicate_dev(dev) == 0) {
+		kref_init(&dev->dev_next->ref);
+
 		dev->dev_next->ts = SECONDARY_TS;
 		dev->dev_next->alt   = -1;
@@ -266,9 +270,5 @@
 			mdelay(100);
 		}
-
-		kref_init(&dev->dev_next->ref);
-	}
-
-	kref_init(&dev->ref);
+	}
 
 	request_modules(dev);",0,CWE-476,linux,1|1|1|1|1|1,"
kref_init(&dev->dev_next->ref);
}

kref_init(&dev->ref);"
371185,205734,0,rizin,CWE-787,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|bounds_size|error_handling,added_guard|added_error_handling,1,1,0,0,5,5,1209,63,-0.9124759435653687,fixed,"if (error || UT32_ADD_OVFCHK(n1, 1)) {
if (rz_buf_read(buffer, s1, n1) != n1) {
} else {
}
if (error || UT32_ADD_OVFCHK(n2, 1)) {
if (rz_buf_read(buffer, s2, n2) != n2) {",0.079365,"L17: if (error || UT32_ADD_OVFCHK(n1, 1)) {
L26: if (rz_buf_read(buffer, s1, n1) != n1) {
L35: } else {
L38: if (error || UT32_ADD_OVFCHK(n2, 1)) {
L46: if (rz_buf_read(buffer, s2, n2) != n2) {","--- vuln 205734
+++ fixed 371185
@@ -2,5 +2,4 @@
 	pyc_object *ret = NULL;
 	bool error = false;
-	ut32 size = 0;
 	ut32 n1 = 0;
 	ut32 n2 = 0;
@@ -16,5 +15,5 @@
 		n1 = get_st32(buffer, &error);
 	}
-	if (error) {
+	if (error || UT32_ADD_OVFCHK(n1, 1)) {
 		free(ret);
 		return NULL;
@@ -25,6 +24,5 @@
 	}
 	/* object contain string representation of the number */
-	size = rz_buf_read(buffer, s1, n1);
-	if (size != n1) {
+	if (rz_buf_read(buffer, s1, n1) != n1) {
 		RZ_FREE(s1);
 		RZ_FREE(ret);
@@ -35,7 +33,8 @@
 	if ((pyc->magic_int & 0xffff) <= 62061) {
 		n2 = get_ut8(buffer, &error);
-	} else
+	} else {
 		n2 = get_st32(buffer, &error);
-	if (error) {
+	}
+	if (error || UT32_ADD_OVFCHK(n2, 1)) {
 		return NULL;
 	}
@@ -45,6 +44,5 @@
 	}
 	/* object contain string representation of the number */
-	size = rz_buf_read(buffer, s2, n2);
-	if (size != n2) {
+	if (rz_buf_read(buffer, s2, n2) != n2) {
 		RZ_FREE(s1);
 		RZ_FREE(s2);",0,CWE-20,stb,1|1|1|1|1|1,"ut32 size = 0;
if (error) {
size = rz_buf_read(buffer, s1, n1);
if (size != n1) {
} else
if (error) {
size = rz_buf_read(buffer, s2, n2);
if (size != n2) {"
372352,205806,0,Singular,CWE-269,target0_all_wrong_hard_negative,null_check,null_check|parser_input,added_guard,1,0,0,0,9,5,1744,87,0.9102299809455872,vulnerable,"char * filename = omStrDup(""/tmp/sdXXXXXX"");
int f=mkstemp(filename);
if (f==-1)
close(f);
f=NULL;
close(f);
write(f,pi->data.s.body,strlen(pi->data.s.body));
close(f);
FILE* fp=fopen(filename,""r"");",0.103448,"L3: char * filename = omStrDup(""/tmp/sdXXXXXX"");
L4: int f=mkstemp(filename);
L5: if (f==-1)
L14: close(f);
L15: f=NULL;
L32: close(f);
L39: write(f,pi->data.s.body,strlen(pi->data.s.body));
L40: close(f);
L67: FILE* fp=fopen(filename,""r"");","--- vuln 205806
+++ fixed 372352
@@ -1,8 +1,7 @@
 void sdb_edit(procinfo *pi)
 {
-  char * filename = omStrDup(""/tmp/sd000000"");
-  sprintf(filename+7,""%d"",getpid());
-  FILE *fp=fopen(filename,""w"");
-  if (fp==NULL)
+  char * filename = omStrDup(""/tmp/sdXXXXXX"");
+  int f=mkstemp(filename);
+  if (f==-1)
   {
     Print(""cannot open %s\n"",filename);
@@ -13,6 +12,6 @@
   {
     Print(""cannot edit type %d\n"",pi->language);
-    fclose(fp);
-    fp=NULL;
+    close(f);
+    f=NULL;
   }
   else
@@ -31,5 +30,5 @@
       {
         PrintS(""cannot get the procedure body\n"");
-        fclose(fp);
+        close(f);
         si_unlink(filename);
         omFree(filename);
@@ -38,6 +37,6 @@
     }
 
-    fwrite(pi->data.s.body,1,strlen(pi->data.s.body),fp);
-    fclose(fp);
+    write(f,pi->data.s.body,strlen(pi->data.s.body));
+    close(f);
 
     int pid=fork();
@@ -66,5 +65,5 @@
     }
 
-    fp=fopen(filename,""r"");
+    FILE* fp=fopen(filename,""r"");
     if (fp==NULL)
     {",0,CWE-362,linux,1|1|1|1|1|1,"char * filename = omStrDup(""/tmp/sd000000"");
sprintf(filename+7,""%d"",getpid());
FILE *fp=fopen(filename,""w"");
if (fp==NULL)
fclose(fp);
fp=NULL;
fclose(fp);
fwrite(pi->data.s.body,1,strlen(pi->data.s.body),fp);
fclose(fp);
fp=fopen(filename,""r"");"
376678,206043,0,gimp,CWE-125,target0_all_wrong_hard_negative,parser_input,parser_input,added_guard,1,0,0,0,2,1,7880,275,-0.9263060688972473,fixed,"if ((read (fd, temp, bn_size)) < bn_size ||
temp[bn_size - 1] != '\0')",0.007273,"L99: if ((read (fd, temp, bn_size)) < bn_size ||
L100: temp[bn_size - 1] != '\0')","--- vuln 206043
+++ fixed 376678
@@ -97,5 +97,6 @@
       gchar *temp = g_new (gchar, bn_size);
 
-      if ((read (fd, temp, bn_size)) < bn_size)
+      if ((read (fd, temp, bn_size)) < bn_size ||
+          temp[bn_size - 1] != '\0')
         {
           g_set_error (error, G_FILE_ERROR, G_FILE_ERROR_FAILED,",0,CWE-189,linux,1|1|1|1|1|1,"if ((read (fd, temp, bn_size)) < bn_size)"
376682,206044,0,tigervnc,CWE-672,target0_all_wrong_hard_negative,null_check,null_check,added_guard,1,0,0,0,2,1,3002,131,-0.0013520121574401855,fixed,"zis->flushUnderlying();
zis->setUnderlying(NULL, 0);",0.015267,"L129: zis->flushUnderlying();
L130: zis->setUnderlying(NULL, 0);","--- vuln 206044
+++ fixed 376682
@@ -127,4 +127,5 @@
   }
 
-  zis->removeUnderlying();
+  zis->flushUnderlying();
+  zis->setUnderlying(NULL, 0);
 }",0,CWE-119,php-src,1|1|1|1|1|1,zis->removeUnderlying();
383316,206588,0,php-src,CWE-119,target0_all_wrong_hard_negative,bounds_size,bounds_size|error_handling,added_guard|added_error_handling|bounds_or_shape_repair,1,1,0,0,43,17,1467,71,0.9113044142723083,vulnerable,"void gdImageFillToBorder (gdImagePtr im, int x, int y, int border, int color)
int lastBorder;
/* Seek left */
int leftLimit = -1, rightLimit;
int i;

if (border < 0) {
/* Refuse to fill to a non-solid border */
return;

if (x >= im->sx) {
x = im->sx - 1;
if (y >= im->sy) {
y = im->sy - 1;
}

for (i = x; i >= 0; i--) {
if (gdImageGetPixel(im, i, y) == border) {
break;
gdImageSetPixel(im, i, y, color);
leftLimit = i;
if (leftLimit == -1) {
return;
}
/* Seek right */
rightLimit = x;
for (i = (x + 1); i < im->sx; i++) {
if (gdImageGetPixel(im, i, y) == border) {
break;
gdImageSetPixel(im, i, y, color);
rightLimit = i;
/* Look at lines above and below and start paints */
/* Above */
if (y > 0) {",0.605634,"L1: void gdImageFillToBorder (gdImagePtr im, int x, int y, int border, int color)
L3: int lastBorder;
L5: int leftLimit = -1, rightLimit;
L6: int i;
L8: if (border < 0) {
L10: return;
L13: if (x >= im->sx) {
L14: x = im->sx - 1;
L16: if (y >= im->sy) {
L17: y = im->sy - 1;
L20: for (i = x; i >= 0; i--) {
L21: if (gdImageGetPixel(im, i, y) == border) {
L22: break;
L24: gdImageSetPixel(im, i, y, color);
L25: leftLimit = i;
L27: if (leftLimit == -1) {
L28: return;
L31: rightLimit = x;
L32: for (i = (x + 1); i < im->sx; i++) {
L33: if (gdImageGetPixel(im, i, y) == border) {","--- vuln 206588
+++ fixed 383316
@@ -1,84 +1,71 @@
-gdImageFillToBorder (gdImagePtr im, int x, int y, int border, int color)
+void gdImageFillToBorder (gdImagePtr im, int x, int y, int border, int color)
 {
-  int lastBorder;
-  /* Seek left */
-  int leftLimit, rightLimit;
-  int i;
-  leftLimit = (-1);
-  if (border < 0)
-    {
-      /* Refuse to fill to a non-solid border */
-      return;
-    }
-  for (i = x; (i >= 0); i--)
-    {
-      if (gdImageGetPixel (im, i, y) == border)
-	{
-	  break;
+	int lastBorder;
+	/* Seek left */
+	int leftLimit = -1, rightLimit;
+	int i;
+
+	if (border < 0) {
+		/* Refuse to fill to a non-solid border */
+		return;
 	}
-      gdImageSetPixel (im, i, y, color);
-      leftLimit = i;
-    }
-  if (leftLimit == (-1))
-    {
-      return;
-    }
-  /* Seek right */
-  rightLimit = x;
-  for (i = (x + 1); (i < im->sx); i++)
-    {
-      if (gdImageGetPixel (im, i, y) == border)
-	{
-	  break;
+
+	if (x >= im->sx) {
+		x = im->sx - 1;
 	}
-      gdImageSetPixel (im, i, y, color);
-      rightLimit = i;
-    }
-  /* Look at lines above and below and start paints */
-  /* Above */
-  if (y > 0)
-    {
-      lastBorder = 1;
-      for (i = leftLimit; (i <= rightLimit); i++)
-	{
-	  int c;
-	  c = gdImageGetPixel (im, i, y - 1);
-	  if (lastBorder)
-	    {
-	      if ((c != border) && (c != color))
-		{
-		  gdImageFillToBorder (im, i, y - 1,
-				       border, color);
-		  lastBorder = 0;
+	if (y >= im->sy) {
+		y = im->sy - 1;
+	}
+
+	for (i = x; i >= 0; i--) {
+		if (gdImageGetPixel(im, i, y) == border) {
+			break;
 		}
-	    }
-	  else if ((c == border) || (c == color))
-	    {
-	      lastBorder = 1;
-	    }
+		gdImageSetPixel(im, i, y, color);
+		leftLimit = i;
 	}
-    }
-  /* Below */
-  if (y < ((im->sy) - 1))
-    {
-      lastBorder = 1;
-      for (i = leftLimit; (i <= rightLimit); i++)
-	{
-	  int c;
-	  c = gdImageGetPixel (im, i, y + 1);
-	  if (lastBorder)
-	    {
-	      if ((c != border) && (c != color))
-		{
-		  gdImageFillToBorder (im, i, y + 1,
-				       border, color);
-		  lastBorder = 0;
+	if (leftLimit == -1) {
+		return;
+	}
+	/* Seek right */
+	rightLimit = x;
+	for (i = (x + 1); i < im->sx; i++) {
+		if (gdImageGetPixel(im, i, y) == border) {
+			break;
 		}
-	    }
-	  else if ((c == border) || (c == color))
-	    {
-	      lastBorder = 1;
-	    }
+		gdImageSetPixel(im, i, y, color);
+		rightLimit = i;
 	}
-    }
+	/* Look at lines above and below and start paints */
+	/* Above */
+	if (y > 0) {",1,CWE-190,minisphere,1|1|1|1|1|1,"gdImageFillToBorder (gdImagePtr im, int x, int y, int border, int color)
int lastBorder;
/* Seek left */
int leftLimit, rightLimit;
int i;
leftLimit = (-1);
if (border < 0)
{
/* Refuse to fill to a non-solid border */
return;
}
for (i = x; (i >= 0); i--)
{
if (gdImageGetPixel (im, i, y) == border)
{
break;
gdImageSetPixel (im, i, y, color);
leftLimit = i;
}
if (leftLimit == (-1))
{
return;
}
/* Seek right */
rightLimit = x;
for (i = (x + 1); (i < im->sx); i++)
{
if (gdImageGetPixel (im, i, y) == border)
{
break;
gdImageSetPixel (im, i, y, color);
rightLimit = i;
}
/* Look at lines above and below and start paints */
/* Above */
if (y > 0)
{
lastBorder = 1;
for (i = leftLimit; (i <= rightLimit); i++)
{"
384124,206625,0,raptor,CWE-787,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|bounds_size,added_guard,1,0,0,0,3,1,8301,221,0.0,fixed,"int nspace_max_count = element->attribute_count * 2; /* attr and value */
if(element->name->nspace)
nspace_max_count++;
/* Add the attribute's value */",0.013575,"L14: int nspace_max_count = element->attribute_count * 2; /* attr and value */
L15: if(element->name->nspace)
L16: nspace_max_count++;","--- vuln 206625
+++ fixed 384124
@@ -11,7 +11,8 @@
   unsigned int i;
 
-  /* max is 1 per element and 1 for each attribute + size of declared */
   if(nstack) {
-    int nspace_max_count = element->attribute_count+1;
+    int nspace_max_count = element->attribute_count * 2; /* attr and value */
+    if(element->name->nspace)
+      nspace_max_count++;
     if(element->declared_nspaces)
       nspace_max_count += raptor_sequence_size(element->declared_nspaces);
@@ -67,5 +68,5 @@
       }
 
-      /* Add the attribute + value */
+      /* Add the attribute's value */
       nspace_declarations[nspace_declarations_count].declaration=
         raptor_qname_format_as_xml(element->attributes[i],",0,CWE-125,php-src,1|1|1|1|1|1,"/* max is 1 per element and 1 for each attribute + size of declared */
int nspace_max_count = element->attribute_count+1;
/* Add the attribute + value */"
384677,206670,0,nbdkit,CWE-924,target0_all_wrong_hard_negative,lifetime_ownership,lifetime_ownership|null_check,added_guard|state_or_lifetime_repair,1,0,0,1,3,1,19005,539,0.9311363697052002,vulnerable,"free (conn->exportname_from_set_meta_context);
conn->exportname_from_set_meta_context = NULL;
conn->meta_context_base_allocation = false;",0.005566,"L170: free (conn->exportname_from_set_meta_context);
L171: conn->exportname_from_set_meta_context = NULL;
L172: conn->meta_context_base_allocation = false;","--- vuln 206670
+++ fixed 384677
@@ -168,4 +168,7 @@
         /* Wipe out any cached state. */
         conn->structured_replies = false;
+        free (conn->exportname_from_set_meta_context);
+        conn->exportname_from_set_meta_context = NULL;
+        conn->meta_context_base_allocation = false;
         for_each_backend (b) {
           free (conn->default_exportname[b->i]);",0,CWE-362,linux,1|1|1|1|1|1,
386565,206771,0,qcad,CWE-191,target0_all_wrong_hard_negative,bounds_size,bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,2,2,1296,39,-0.888698160648346,fixed,"if (vertexIndex>=0 && vertexIndex<maxVertices && vertexIndex>=0) {
} else if (groupCode==42 && vertexIndex<maxVertices && vertexIndex>=0) {",0.051282,"L30: if (vertexIndex>=0 && vertexIndex<maxVertices && vertexIndex>=0) {
L33: } else if (groupCode==42 && vertexIndex<maxVertices && vertexIndex>=0) {","--- vuln 206771
+++ fixed 386565
@@ -28,8 +28,8 @@
 
         if (groupCode<=30) {
-            if (vertexIndex>=0 && vertexIndex<maxVertices) {
+            if (vertexIndex>=0 && vertexIndex<maxVertices && vertexIndex>=0) {
                 vertices[4*vertexIndex + (groupCode/10-1)] = toReal(groupValue);
             }
-        } else if (groupCode==42 && vertexIndex<maxVertices) {
+        } else if (groupCode==42 && vertexIndex<maxVertices && vertexIndex>=0) {
             vertices[4*vertexIndex + 3] = toReal(groupValue);
         }",1,CWE-20,stb,1|1|1|1|1|1,"if (vertexIndex>=0 && vertexIndex<maxVertices) {
} else if (groupCode==42 && vertexIndex<maxVertices) {"
386750,206781,0,linux,CWE-476,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,2081,71,-0.9136650562286377,fixed,iinfo->i_lenAlloc = inode->i_size;,0.014085,L64: iinfo->i_lenAlloc = inode->i_size;,"--- vuln 206781
+++ fixed 386750
@@ -62,4 +62,5 @@
 		iinfo->i_alloc_type = ICBTAG_FLAG_AD_IN_ICB;
 		inode->i_data.a_ops = &udf_adinicb_aops;
+		iinfo->i_lenAlloc = inode->i_size;
 		up_write(&iinfo->i_data_sem);
 	}",0,CWE-416,linux,1|1|1|1|1|1,
387149,206815,0,ImageMagick,CWE-125,target0_all_wrong_hard_negative,type_cast_alignment,type_cast_alignment|parser_input,weak_or_unknown,0,0,0,0,4,2,5182,161,0.8998854756355286,vulnerable,"colormap_index=(ssize_t *) AcquireQuantumMemory(MagickMax(image->colors+1,
MaxMap),sizeof(*colormap_index));
colormap_index=(ssize_t *) AcquireQuantumMemory(MagickMax(MaxColormapSize+1,
MaxMap),sizeof(*colormap_index));",0.024845,"L26: colormap_index=(ssize_t *) AcquireQuantumMemory(MagickMax(image->colors+1,
L27: MaxMap),sizeof(*colormap_index));
L29: colormap_index=(ssize_t *) AcquireQuantumMemory(MagickMax(MaxColormapSize+1,
L30: MaxMap),sizeof(*colormap_index));","--- vuln 206815
+++ fixed 387149
@@ -24,9 +24,9 @@
     (void) TransformImageColorspace(image,GRAYColorspace,exception);
   if (image->storage_class == PseudoClass)
-    colormap_index=(ssize_t *) AcquireQuantumMemory(image->colors+1,
-      sizeof(*colormap_index));
+    colormap_index=(ssize_t *) AcquireQuantumMemory(MagickMax(image->colors+1,
+      MaxMap),sizeof(*colormap_index));
   else
-    colormap_index=(ssize_t *) AcquireQuantumMemory(MaxColormapSize+1,
-      sizeof(*colormap_index));
+    colormap_index=(ssize_t *) AcquireQuantumMemory(MagickMax(MaxColormapSize+1,
+      MaxMap),sizeof(*colormap_index));
   if (colormap_index == (ssize_t *) NULL)
     ThrowBinaryException(ResourceLimitError,""MemoryAllocationFailed"",",0,CWE-772,ImageMagick6,1|1|1|1|1|1,"colormap_index=(ssize_t *) AcquireQuantumMemory(image->colors+1,
sizeof(*colormap_index));
colormap_index=(ssize_t *) AcquireQuantumMemory(MaxColormapSize+1,
sizeof(*colormap_index));"
389676,206942,0,vim,CWE-125,target0_all_wrong_hard_negative,null_check,null_check,added_guard,1,0,0,0,6,2,3822,170,0.9136385321617126,vulnerable,"{
int		modifiers = 0;
int		flags = FSK_KEYCODE | FSK_IN_STRING;


// Skip to the '>' to avoid using '{' inside for string
// interpolation.
if (p[1] != '*')
flags |= FSK_SIMPLIFY;
if (find_special_key(&p, &modifiers, flags, NULL) != 0)
--p;  // leave ""p"" on the "">""
}",0.035294,"L20: int		modifiers = 0;
L21: int		flags = FSK_KEYCODE | FSK_IN_STRING;
L27: if (p[1] != '*')
L28: flags |= FSK_SIMPLIFY;
L29: if (find_special_key(&p, &modifiers, flags, NULL) != 0)
L30: --p;  // leave ""p"" on the "">""","--- vuln 206942
+++ fixed 389676
@@ -17,5 +17,17 @@
 	    // reserve space for 5 extra.
 	    if (*p == '<')
+	    {
+		int		modifiers = 0;
+		int		flags = FSK_KEYCODE | FSK_IN_STRING;
+
 		extra += 5;
+
+		// Skip to the '>' to avoid using '{' inside for string
+		// interpolation.
+		if (p[1] != '*')
+		    flags |= FSK_SIMPLIFY;
+		if (find_special_key(&p, &modifiers, flags, NULL) != 0)
+		    --p;  // leave ""p"" on the "">""
+	    }
 	}
 	else if (interpolate && (*p == '{' || *p == '}'))",0,CWE-125,cJSON,1|1|1|1|1|1,
397644,207461,0,autotrace,CWE-787,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,10785,354,-0.9210948348045349,fixed,unsigned char buffer[128];,0.002825,L4: unsigned char buffer[128];,"--- vuln 207461
+++ fixed 397644
@@ -2,5 +2,5 @@
 {
   FILE *fd;
-  unsigned char buffer[64];
+  unsigned char buffer[128];
   int ColormapSize, rowbytes, Maps;
   gboolean Grey = FALSE;",0,CWE-17,php,1|1|1|1|1|1,unsigned char buffer[64];
398518,207520,0,rizin,CWE-787,target0_all_wrong_hard_negative,bounds_size,bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,14,6,1498,41,-0.9231897592544556,fixed,"if (abbrev->count) {
for (i = 0; i < abbrev->count - 1; i++) {
memset(&die->attr_values[i], 0, sizeof(die->attr_values[i]));
buf = parse_attr_value(buf, buf_end - buf, &abbrev->defs[i],
&die->attr_values[i], hdr, debug_str, debug_str_len, big_endian);
RzBinDwarfAttrValue *attribute = &die->attr_values[i];
if (attribute->attr_name == DW_AT_comp_dir && (attribute->attr_form == DW_FORM_strp || attribute->attr_form == DW_FORM_string) && attribute->string.content) {
comp_dir = attribute->string.content;
}
if (attribute->attr_name == DW_AT_stmt_list) {
if (attribute->kind == DW_AT_KIND_CONSTANT) {
line_info_offset = attribute->uconstant;
} else if (attribute->kind == DW_AT_KIND_REFERENCE) {
line_info_offset = attribute->reference;
}
}
die->count++;",0.341463,"L6: if (abbrev->count) {
L7: for (i = 0; i < abbrev->count - 1; i++) {
L8: memset(&die->attr_values[i], 0, sizeof(die->attr_values[i]));
L10: buf = parse_attr_value(buf, buf_end - buf, &abbrev->defs[i],
L11: &die->attr_values[i], hdr, debug_str, debug_str_len, big_endian);
L13: RzBinDwarfAttrValue *attribute = &die->attr_values[i];
L15: if (attribute->attr_name == DW_AT_comp_dir && (attribute->attr_form == DW_FORM_strp || attribute->attr_form == DW_FORM_string) && attribute->string.content) {
L16: comp_dir = attribute->string.content;
L18: if (attribute->attr_name == DW_AT_stmt_list) {
L19: if (attribute->kind == DW_AT_KIND_CONSTANT) {
L20: line_info_offset = attribute->uconstant;
L21: } else if (attribute->kind == DW_AT_KIND_REFERENCE) {
L22: line_info_offset = attribute->reference;
L25: die->count++;","--- vuln 207520
+++ fixed 398518
@@ -4,23 +4,25 @@
 	const char *comp_dir = NULL;
 	ut64 line_info_offset = UT64_MAX;
-	for (i = 0; i < abbrev->count - 1; i++) {
-		memset(&die->attr_values[i], 0, sizeof(die->attr_values[i]));
+	if (abbrev->count) {
+		for (i = 0; i < abbrev->count - 1; i++) {
+			memset(&die->attr_values[i], 0, sizeof(die->attr_values[i]));
 
-		buf = parse_attr_value(buf, buf_end - buf, &abbrev->defs[i],
-			&die->attr_values[i], hdr, debug_str, debug_str_len, big_endian);
+			buf = parse_attr_value(buf, buf_end - buf, &abbrev->defs[i],
+				&die->attr_values[i], hdr, debug_str, debug_str_len, big_endian);
 
-		RzBinDwarfAttrValue *attribute = &die->attr_values[i];
+			RzBinDwarfAttrValue *attribute = &die->attr_values[i];
 
-		if (attribute->attr_name == DW_AT_comp_dir && (attribute->attr_form == DW_FORM_strp || attribute->attr_form == DW_FORM_string) && attribute->string.content) {
-			comp_dir = attribute->string.content;
+			if (attribute->attr_name == DW_AT_comp_dir && (attribute->attr_form == DW_FORM_strp || attribute->attr_form == DW_FORM_string) && attribute->string.content) {
+				comp_dir = attribute->string.content;
+			}
+			if (attribute->attr_name == DW_AT_stmt_list) {
+				if (attribute->kind == DW_AT_KIND_CONSTANT) {
+					line_info_offset = attribute->uconstant;
+				} else if (attribute->kind == DW_AT_KIND_REFERENCE) {
+					line_info_offset = attribute->reference;
+				}
+			}
+			die->count++;
 		}
-		if (attribute->attr_name == DW_AT_stmt_list) {
-			if (attribute->kind == DW_AT_KIND_CONSTANT) {
-				line_info_offset = attribute->uconstant;
-			} else if (attribute->kind == DW_AT_KIND_REFERENCE) {
-				line_info_offset = attribute->reference;
-			}
-		}
-		die->count++;
 	}
 ",1,CWE-200,linux,1|1|1|1|1|1,"for (i = 0; i < abbrev->count - 1; i++) {
memset(&die->attr_values[i], 0, sizeof(die->attr_values[i]));
buf = parse_attr_value(buf, buf_end - buf, &abbrev->defs[i],
&die->attr_values[i], hdr, debug_str, debug_str_len, big_endian);
RzBinDwarfAttrValue *attribute = &die->attr_values[i];
if (attribute->attr_name == DW_AT_comp_dir && (attribute->attr_form == DW_FORM_strp || attribute->attr_form == DW_FORM_string) && attribute->string.content) {
comp_dir = attribute->string.content;
if (attribute->attr_name == DW_AT_stmt_list) {
if (attribute->kind == DW_AT_KIND_CONSTANT) {
line_info_offset = attribute->uconstant;
} else if (attribute->kind == DW_AT_KIND_REFERENCE) {
line_info_offset = attribute->reference;
}
}
die->count++;"
400103,207703,0,EternalTerminal,CWE-362,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,848,26,0.019316136837005615,vulnerable,"strncpy(local.sun_path, pipePath.c_str(), sizeof(local.sun_path));",0.038462,"L15: strncpy(local.sun_path, pipePath.c_str(), sizeof(local.sun_path));","--- vuln 207703
+++ fixed 400103
@@ -13,5 +13,5 @@
   initServerSocket(fd);
   local.sun_family = AF_UNIX; /* local is declared before socket() ^ */
-  strcpy(local.sun_path, pipePath.c_str());
+  strncpy(local.sun_path, pipePath.c_str(), sizeof(local.sun_path));
   unlink(local.sun_path);
 ",0,CWE-200,linux-2.6,1|1|1|1|1|1,"strcpy(local.sun_path, pipePath.c_str());"
400109,207700,0,EternalTerminal,CWE-362,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,275,8,-0.9131170511245728,fixed,lock_guard<recursive_mutex> guard(routerMutex);,0.125,L2: lock_guard<recursive_mutex> guard(routerMutex);,"--- vuln 207700
+++ fixed 400109
@@ -1,3 +1,4 @@
 TerminalUserInfo UserTerminalRouter::getInfoForId(const string &id) {
+  lock_guard<recursive_mutex> guard(routerMutex);
   auto it = idInfoMap.find(id);
   if (it == idInfoMap.end()) {",0,CWE-287,pgbouncer,1|1|1|1|1|1,
400735,207753,0,linux,CWE-284,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,1005,48,-0.9244470000267029,fixed,buf->flags = 0;,0.020833,L36: buf->flags = 0;,"--- vuln 207753
+++ fixed 400735
@@ -34,4 +34,5 @@
 
 	buf->ops = &page_cache_pipe_buf_ops;
+	buf->flags = 0;
 	get_page(page);
 	buf->page = page;",0,CWE-415,linux,1|1|1|1|1|1,
